conceptId,conceptName,vocabularyId,domainId,standardConcept,conceptInSet,rc,dc,drc,dbc
761430,Atherosclerosis of bypass graft of right lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40489394,Vascular ring with malrotation and dextroversion of heart and hypoplasia of right lung and left arterial duct,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3184775,Cerebral infarct complicating carotid stenosis,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
43021634,Atresia of aortic arch with fibrous cord distal to subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021443,Anomalous insertion of arterial ligament into right pulmonary artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686438,Laceration of right brachial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615058,Dissection of right renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615096,Thrombosis of right popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615116,Bilateral lower limb atherosclerosis of non-biological bypass graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761436,Dissection of right iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536338,Occlusion of left pontine artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3172779,Transection of femoral artery,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
42536243,Embolus of right middle cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021430,Anomalous origin of left common carotid artery from brachiocephalic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615076,Occlusion of distal artery of left upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761428,Stenosis of left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40491457,Aneurysm of aortic sinus of Valsalva with rupture to left ventricle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45766109,Asymptomatic occlusion of basilar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765301,Claudication of right upper limb co-occurrent and due to atherosclerosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4146011,Aortocolonic fistula,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204661,Multiple aneurysms of cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44813802,Thrombosis of stent of renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615099,Thrombosis of right common femoral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44807043,Leaking thoracic aortic aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37109923,Acute occlusion of artery of lower limb due to thrombosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615075,Occlusion of distal artery of right upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4111853,Embolism and thrombosis of hepatic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764497,Occlusive embolus of right vertebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35607996,Retinal arterial macroaneurysm with supravalvular pulmonic stenosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42538998,Thrombosis of right middle cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44813823,Occlusion of radial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37108912,Bilateral vertebral artery dissection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488003,Aortic left ventricular tunnel with right coronary artery from tunnel,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761743,Atheroembolism of bilateral renal arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310623,Bilateral occlusion of central retinal arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765081,Macroaneurysm of retina of left eye,SNOMED,Condition,S,Not included - descendant,0,0,0,0
763009,Multiple and bilateral precerebral arterial occlusion with infarction,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615054,Bilateral subclavian artery stenosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43531717,Anterior choroidal artery thrombosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764446,Occlusion of right posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35624151,Neuhauser anomaly,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761826,Atherosclerosis of bypass graft of right lower limb with intermittent claudication,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761211,Aneurysm of right radial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490968,Aortic arch hypoplasia between subclavian and common carotid arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762345,Left vertebral artery thrombosis with stroke,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109324,Preductal aortic stenosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109320,Aortic arch centrally descending,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309659,Spontaneous hemorrhage of subarachnoid space from anterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686518,Injury of left popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615089,Embolism of artery of right lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535420,Spontaneous hemorrhage of subarachnoid space from basilar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686410,Laceration of splenic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615093,Thrombosis of artery of right lower extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4139419,Rupture brachial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761463,Ischemia of left lower extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536638,Perforation of abdominal aorta co-occurrent and due to aneurysm of abdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4050555,"Closed injury, superficial femoral artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
4144948,Aortojejunal fistula,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4245437,Congenital duplication of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204671,Aneurysm of internal carotid-posterior communicating artery zone,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109326,Postductal interruption of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40483313,Isolation of right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764496,Occlusive embolus of left vertebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021320,Vascular ring with right aortic arch and left arterial duct from retroesophageal diverticulum of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761208,Aneurysm of left external iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4056439,Closed injury of subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761433,Atherosclerosis of autologous bypass graft of bilateral lower limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715760,Anterior cord syndrome of lumbar spinal cord at L4 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761742,Atheroembolism of right renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312367,Bilateral occlusion of pontine arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021221,Anomalous origin of arterial ligament from retroesophageal aortic diverticulum,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109318,Aortic tunnel,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761805,Stenosis of artery of left upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109476,Juxtaductal aortic coarctation,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765080,Atherosclerosis of bypass graft of left lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4120955,Intra-aortic balloon infection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021442,Anomalous insertion of arterial ligament into pulmonary trunk,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36716127,Isotretinoin-like syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685007,Microaneurysm of right retinal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4113294,Preductal interruption of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760870,Atherosclerosis of arteries of left lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536337,Occlusion of right pontine artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35624311,"Pulmonary valve agenesis, tetralogy of Fallot, absence of ductus arteriosus syndrome",SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021451,Anomalous origin of arterial ligament from left subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488395,Aneurysm of aortic sinus of Valsalva with protrusion into pericardial cavity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762627,Anterior cerebral artery embolism,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536874,Laceration of dorsalis pedis artery of foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021431,Vascular ring with mirror image branching of right aortic arch and left arterial ligament,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761793,Left posterior cerebral artery thrombosis with stroke,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109474,Isolation of subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715759,Anterior cord syndrome of lumbar spinal cord at L3 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021719,Acquired luminal obstruction of aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021440,Anomalous insertion of arterial ligament,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021597,Anomalous origin of arterial ligament from aortic diverticulum,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615057,Dissection of left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3177089,Transection of left external iliac artery,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
765282,Fibromuscular hyperplasia of right carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3184799,CNS infarction due to occlusion or vertebral artery,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
36686448,Laceration of right femoral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109468,Disorder of aortic arch and descending aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309671,Intramural hematoma of abdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36716125,Agenesis of internal carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4056440,"Open injury, subclavian artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
4056573,"Closed injury, dorsalis pedis artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204670,Aneurysm of internal carotid-anterior communicating artery zone,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109325,Preductal hypoplasia of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021315,Vascular ring with right aortic arch and left arterial ligament between left subclavian artery and left common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42537640,Post-procedural false aortic aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488997,Vascular ring with left aortic arch to right descending aorta and right arterial ligament,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536192,Ruptured aneurysm of right posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761749,Embolism of right iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761792,Cerebrovascular accident due to thrombus of right posterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488436,Vascular ring with left aortic arch and right arterial duct arising from retroesophageal aortic diverticulum,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490949,Vascular ring with left aortic arch and right arterial duct arising from retroesophageal aortic diverticulum and aberrant right subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536876,Laceration of plantar artery of foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
44808745,Occlusion of brachial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615082,Embolism of artery of right upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686455,Laceration of left superficial palmar arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764506,Occlusive thrombus of left posterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204809,Cerebral aneurysm due to dissection of cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3182194,Right internal carotid artery aneurysm,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4120108,Anterior spinal artery rupture,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761437,Macroaneurysm of retina of bilateral eyes,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4143893,Rupture ulna artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4247465,Congenital malposition of carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615061,Thrombosis of left iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686440,Injury of right axillary artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209564,Aneurysm of left vertebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4137551,Occlusion of femorofemoral crossover bypass graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40490484,Muscular subvalvar atresia of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762708,Multiple AND bilateral precerebral artery stenosis with infarction,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715719,Anterior cord syndrome of thoracic spinal cord at T9 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764500,Occlusive embolus of right carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4070195,Congenital stricture of retinal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3192767,Poorly controlled type II diabetes with circulatory disease,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
4050678,"Open injury, deep plantar artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
761467,Ischemia of left upper extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35608022,Encircling double aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4108744,Double aortic arch with both patent,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4109467,Aorta to right ventricle tunnel,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4316064,Retroesophageal aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715713,Anterior cord syndrome of thoracic spinal cord at T2 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4139418,Rupture posterior tibial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021576,Congenital hypoplasia of abdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615095,Thrombosis of left popliteal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42710025,Adductor canal syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764362,Occlusion of superior cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36686439,Laceration of left brachial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765488,Superior cerebellar artery embolism,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761791,Left cerebellar artery thrombosis with stroke,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764502,Occlusive embolus of right anterior cerebral,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535879,Spontaneous rupture of left posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36685006,Microaneurysm of left retinal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35611568,Aneurysm of artery of right lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4144930,Rupture anterior tibial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487009,Double aortic arch with right arch dominant and atresia of left arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204744,Congenital aneurysm of cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4116060,Bregeat's syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488000,Vascular ring due to aberrant subclavian artery and bilateral arterial ducts,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40493183,Traumatic rupture of gastroepiploic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4082163,Ruptured internal carotid-posterior communicating artery zone aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715757,Anterior cord syndrome of lumbar spinal cord,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309673,Intramural hematoma of aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761822,Atheroembolism of right lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487098,Double aortic arch with left arch dominant,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615018,Atherosclerosis of artery of right upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761201,Aneurysm of right iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4178766,Rouleaux formation in retinal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761744,Atheroembolism of left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761741,Congenital stenosis of left renal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40491993,Aortico-left ventricular tunnel of simple type,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45766111,Asymptomatic occlusion of middle cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615080,Thrombosis of artery of right upper extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4338905,Cilioretinal artery occlusion,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209563,Aneurysm of right vertebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4317953,Retroesophageal carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761748,Embolism of left iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35611567,Aneurysm of artery of left lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40480273,Superior cerebellar artery syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761434,Atherosclerosis of bypass graft of bilateral lower limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312133,Arteriosclerosis of artery of upper extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4174012,Subclavian artery embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37108909,Bilateral carotid artery dissection,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3188894,Precerebral artery occlusion w/infarct,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
37209668,Atherosclerosis of superior mesenteric artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615024,Aneurysm of right brachial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615081,Thrombosis of artery of left upper extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43020661,Interruption of aortic arch distal to subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764101,Abdominal aortic aneurysm greater than 5.0 centimeters in female,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204669,Aneurysm of posterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764725,Thrombosis of posterior inferior cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4179909,Profunda femoris artery thrombosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4055476,"Closed injury, radial artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
4050674,"Open injury, popliteal artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615098,Thrombosis of right femoral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
765300,Atheroembolism of left lower limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42538828,Occlusion of right posterior cerebral artery by embolus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4050682,"Open injury, dorsalis pedis artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
4189522,Syphilitic aortic incompetence,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37108911,Dissection of right carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488008,Aneurysm of aortic sinus of Valsalva with protrusion into right ventricle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207955,Occlusion of left central retinal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4108869,Isolation of common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761854,Gangrene of right lower limb co-occurrent and due to atherosclerosis of bypass graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762631,Posterior inferior cerebellar artery embolism,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4257829,Congenital anomaly of aortic arch AND/OR descending aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36717479,Anterior cord syndrome of lumbar spinal cord at L1 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021577,Congenital hypoplasia of thoracoabdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715714,Anterior cord syndrome of thoracic spinal cord at T3 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40492532,Aortico-left ventricular tunnel with extracardiac aneurysm of aortic wall,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37208181,Vertebral artery atherosclerosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021722,Acquired luminal obstruction of aortic arch between left common carotid artery and right common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204665,Aneurysm of posterior inferior cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204666,Aneurysm of anterior communicating artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761466,Ischemia of bilateral upper limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3171253,Thrombus of right radial artery,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
761815,Atheroembolism of right upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615063,Thrombosis of bilateral iliac arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764703,Thrombosis of superior cerebellar artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761410,Thrombosis of right internal carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021950,Infective endarteritis at site of aortic coarctation,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021596,Anomalous origin of arterial ligament from right aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36715721,Anterior cord syndrome of thoracic spinal cord at T11 level,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4208809,Post-radiological embolism of lower limb artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536637,Perforation of thoracic aorta co-occurrent and due to aneurysm of thoracic aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535421,Spontaneous hemorrhage of subarachnoid space from intracranial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4055596,"Open injury, anterior tibial artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
40488005,Abnormal course of aortic arch,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43020499,Dextrotransposition of the great arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36674752,Microaneurysm of right retinal artery due to diabetes mellitus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764701,Thrombosis of anterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3181694,Atherosclerosis of celiac artery,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
761435,Dissection of left iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4133718,Injury of inferior pancreaticoduodenal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761055,Aneurysm of bilateral subclavian arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615027,Aneurysm of artery of left upper limb,SNOMED,Condition,S,Not included - descendant,0,0,0,0
764887,Embolism of abdominal aorta,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615064,Thrombosis of splenic artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4144931,Rupture radial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4052207,"Closed injury, brachial artery",SNOMED,Condition,S,Not included - descendant,0,0,0,0
37312134,Arteriosclerosis of artery of lower extremity,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3188439,Left cavernous carotid aneurysm,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
762053,Stenosis of right iliac artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4193301,Post-radiological femoral false aneurysm,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761209,Aneurysm of right superficial temporal artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762096,Non-traumatic hemorrhage of subarachnoid space from right middle cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535510,Occlusion of left posterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36687136,Steal syndrome of left subclavian artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487966,Shelf-like supravalvar aortic stenosis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204664,Aneurysm of anterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761827,Atherosclerosis of bypass graft of left lower limb with intermittent claudication,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761023,Periaortic mass,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4017520,Open spinal subluxation with anterior cervical cord lesion,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4226134,Traumatic aorto-enteric fistula,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487097,Double aortic arch with balanced arches,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40487651,Double aortic arch with right arch dominant and atresia of left arch and left ligament to diverticulum,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761828,Atherosclerosis of bypass graft of bilateral lower limbs with intermittent claudication,SNOMED,Condition,S,Not included - descendant,0,0,0,0
763267,Recurrent artery of Huebner occlusion with infarction,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204663,Aneurysm of internal carotid bifurcation,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761812,Thrombosis of artery of bilateral upper limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3180211,Axillary artery laceration,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
37309966,Laceration of deep volar arch of left radial artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615097,Thrombosis of left femoral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
43021181,Systemic to pulmonary collateral artery from left carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615092,Bilateral atheroembolism of lower limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761206,Atherosclerosis of artery of bilateral upper limbs,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204812,Acquired aneurysm of cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4147995,Middle meningeal hemorrhage following injury,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536242,Embolus of left posterior cerebral artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
35615016,Aneurysm of right common carotid artery,SNOMED,Condition,S,Not included - descendant,0,0,0,0
36713669,Hereditary arterial and articular multiple calcification syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40491481,Aneurysm of aortic sinus of Valsalva with rupture to right ventricle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3175775,Susac's syndrome,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3184873,Hair tourniquet,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
40486184,Aortic arch hypoplasia between carotid arteries,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4137554,Thrombosis of femorofemoral crossover bypass graft,SNOMED,Condition,S,Not included - descendant,0,0,0,0
