conceptId,conceptName,vocabularyId,domainId,standardConcept,conceptInSet,recordCount,databaseCount,descendantRecordCount,descendantDatabaseCount
42536665,Degeneration of lumbar intervertebral disc and osteophyte of lumbar vertebra,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539033,Oligoosteoarthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539035,Prolapse of lumbar intervertebral disc with degeneration,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539199,Arthritis of finger of left hand due to trauma,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539209,Gouty tophus of right elbow,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539212,Chondrocalcinosis of left shoulder,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539248,Medial epicondyle apophysitis of left elbow due to overuse,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539261,Bilateral gouty arthritis of ankles,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539281,Ossification of anterior longitudinal ligament of spine,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539287,Arthritis of right hand caused by bacteria,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539289,Arthritis of left midtarsal joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539491,Degeneration of cervical intervertebral disc and osteophyte of cervical vertebra,SNOMED,Condition,S,Not included - descendant,100,1,100,1
42539550,Erosion of joint surface co-occurrent and due to rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
44783868,"Granulomatous inflammatory arthritis, dermatitis and uveitis, familial",SNOMED,Condition,S,Not included - descendant,100,1,100,1
765773,Polyarthritis associated with hemochromatosis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
765424,Tendonitis of left patellar tendon,SNOMED,Condition,S,Not included - descendant,100,1,100,1
765044,Reactive arthritis of spine,SNOMED,Condition,S,Not included - descendant,100,1,100,1
765024,Pyogenic bacterial arthritis of hand,SNOMED,Condition,S,Not included - descendant,100,1,100,1
764920,Pyogenic bacterial arthritis of hip,SNOMED,Condition,S,Not included - descendant,100,1,100,1
764311,Arthritis of first metatarsophalangeal joint of left foot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
762916,Calcium oxalate deposition disease,SNOMED,Condition,S,Not included - descendant,100,1,100,1
762775,Intervertebral disc desiccation,SNOMED,Condition,S,Not included - descendant,100,1,100,1
762486,Localized osteoarthritis of wrist,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45763802,Subtalar osteoarthritis secondary to inflammatory arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45763804,Osteoarthritis of ankle secondary to inflammatory arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45763810,Primary talonavicular osteoarthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45763815,Talonavicular osteoarthritis secondary to inflammatory arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45763817,Primary osteoarthritis of first metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45763819,Osteoarthritis of first metatarsophalangeal joint secondary to inflammatory arthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45763905,Charcot arthropathy of midfoot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
762301,Tendonitis of right patellar tendon,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45765979,Primary osteoarthritis of midfoot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
762282,Medial epicondylitis of left humerus,SNOMED,Condition,S,Not included - descendant,100,1,100,1
45771098,Charcot arthropathy of hindfoot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
761982,Pyogenic bacterial arthritis of wrist,SNOMED,Condition,S,Not included - descendant,100,1,100,1
761944,Pyogenic bacterial arthritis of foot,SNOMED,Condition,S,Not included - descendant,100,1,100,1
761892,Pyogenic bacterial arthritis of knee,SNOMED,Condition,S,Not included - descendant,100,1,100,1
759808,Pyogenic bacterial arthritis of shoulder,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46270419,Chronic gout of elbow without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46270421,Chronic gout of hand without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46270423,Chronic gout of hip without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46270439,Chronic gout of hand without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46270441,Chronic gout of hip without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,100,1,100,1
46270443,Chronic gout of knee without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,100,1,100,1
760570,Osteoarthritis of bilateral elbows,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4215588,Opera glass deformity of hands,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4209089,"Localized, primary osteoarthritis of toe",SNOMED,Condition,S,Not included - descendant,100,1,100,1
4201372,Acute degenerative joint disease of shoulder region,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4201074,Bacterial arthritis of patellofemoral joint,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4192894,Exacerbation of osteoarthritis,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4185211,Martin du Pan-Rutishauer disease,SNOMED,Condition,S,Not included - descendant,100,1,100,1
4083554,Post-tuberculous reactive arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4001006,Infectious arthritis of temporomandibular joint due to internal joint prosthesis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4000052,Yaws of joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
760722,Bacterial arthritis of vertebral column,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4083688,Monosodium urate arthritis and periarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4083689,Intra-articular steroid-induced arthritis and periarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4084265,Arthritis due to bleeding disorder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4084779,Arthritis secondary to hematological malignancy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4132926,Pain finding at anatomical site,SNOMED,Condition,S,Not included - parent,0,0,0,0
4188412,Suppurative arthritis due to bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762771,Granulomatous synovitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4262787,Haemophilus influenzae arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762720,Arthritis due to alkaptonuria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4097769,Starch synovitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46273193,Bacterial arthritis due to Haemophilus influenzae type b,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4114442,Rheumatoid arthritis of interphalangeal joint of toe,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759892,Bilateral arthritis of knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762333,Monoarthritis of joint of ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4145017,Osteochondritis of pelvis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759884,Arthritis of joint of right shoulder region,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4114603,Traumatic arthropathy of metacarpophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37111354,Sporadic Blau syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37111597,Familial chondromalacia patellae,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37116459,Postinfective arthropathy caused by fungus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37116460,Parasitic postinfectious arthropathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37116461,Viral postinfective arthropathy,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4162277,Suppurative arthritis due to fungus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4114606,Traumatic arthropathy of lesser metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4115051,Rheumatoid arthritis of tibiofibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45763792,Primary calcaneocuboid osteoarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37203942,Aneurysm osteoarthritis syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37203959,Ankylosing spondylitis co-occurrent with anterior uveitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204148,Juvenile rheumatoid arthritis of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37204149,Juvenile rheumatoid arthritis of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37205058,Spondyloarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37205177,Synovitis of ankle joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37205178,Synovitis of joint of foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207517,"Juvenile idiopathic arthritis, persistent monoarthritis",SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207760,Calcium deposit in bursa of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207762,Calcium deposit in bursa of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207779,Familial calcium pyrophosphate deposition of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207780,Familial calcium pyrophosphate deposition of left wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207781,Familial calcium pyrophosphate deposition of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207782,Familial calcium pyrophosphate deposition of right wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207804,Seropositive rheumatoid arthritis of left hip,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207805,Seropositive rheumatoid arthritis of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207806,Seropositive rheumatoid arthritis of right hip,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207807,Seropositive rheumatoid arthritis of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207808,Seronegative rheumatoid arthritis of left hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207809,Seronegative rheumatoid arthritis of multiple sites,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207810,Seronegative rheumatoid arthritis of right hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207828,Arthritis of left ankle caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207829,Arthritis of left hip caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207830,Arthritis of left wrist caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207831,Arthritis of right ankle caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207832,Arthritis of right hip caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37207833,Arthritis of right wrist caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37208261,Arthritis of right knee caused by Streptococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37208262,Arthritis of left knee caused by Streptococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37208263,Arthritis of left sacroiliac joint caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37208264,Arthritis of right sacroiliac joint caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37208265,Bilateral osteoarthritis of sternoclavicular joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209320,Bilateral osteoarthritis of temporomandibular joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209321,Bilateral rheumatoid arthritis of feet,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209322,Bilateral rheumatoid arthritis of knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209323,Bilateral rheumatoid arthritis of hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209324,Arthritis of bilateral hips caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209325,Arthritis of bilateral knee joints caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209326,Arthritis of bilateral shoulders caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209327,Arthritis of bilateral sacroiliac joints caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209328,Seronegative rheumatoid arthritis of bilateral hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209329,Seropositive rheumatoid arthritis of bilateral hands,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209473,Chondromalacia of joint of left elbow,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209474,Chondromalacia of joint of right elbow,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209475,Chondromalacia of joint of left wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209476,Chondromalacia of joint of right ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209477,Chondromalacia of joint of left ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209478,Chondromalacia of joint of right wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37209479,Juvenile rheumatoid arthritis of bilateral knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309677,Arthritis of facet joint of thoracic spine,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309742,Bilateral adult Kienbocks disease of lunate,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309743,Bilateral infective arthritis of knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309744,Bilateral arthritis of wrists caused by Bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37309745,Bilateral arthritis of knees caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310481,Infective arthritis of right foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310482,Infective arthritis of left foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310483,Infective arthritis of right hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310484,Infective arthritis of left hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310485,Infective arthritis of right wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310486,Infective arthritis of left wrist,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310487,Infective arthritis of right elbow,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310488,Infective arthritis of left elbow,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310489,Arthritis of left shoulder caused by Streptococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310490,Arthritis of right shoulder caused by Streptococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310642,Osteoarthritis of right hip joint due to dysplasia,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310643,Osteoarthritis of left hip joint due to dysplasia,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310644,Arthritis of right shoulder caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310645,Arthritis of right knee caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310646,Arthritis of right elbow caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310647,Arthritis of left shoulder caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310648,Arthritis of left knee caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310649,Arthritis of left elbow caused by Staphylococcus,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310672,Arthritis of right knee caused by Streptococcus pneumoniae,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37310673,Arthritis of left knee caused by Streptococcus pneumoniae,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37311774,Blau syndrome,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37311898,Osteoarthritis of wrist and hand due to and following trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37311899,Osteoarthritis of knee due to and following trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37311900,Osteoarthritis of hip due to and following trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
37395567,Reactive arthritis co-occurrent and due to nonspecific urethritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45763793,Osteoarthritis of calcaneocuboid joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45763794,Secondary calcaneocuboid osteoarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759880,Osteoarthritis of bilateral glenohumeral joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40399768,Reactive arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40399768,Reactive arthritis,SNOMED,Condition,S,Not included - parent,0,0,0,0
45763799,Calcaneocuboid osteoarthritis secondary to trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3190444,Calcification of hand joint,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3187685,Cystic fibrosis related arthropathy,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
759879,Osteoarthritis of right glenohumeral joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40480709,Inflammation of joint due to Streptococcus suis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45763800,Primary subtalar osteoarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3186591,Osteoarthritis of sacroiliac joint,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3186103,Pyogenic arthritis of sacroiliac joint,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3180642,Group B streptococcal prepatellar bursitis,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3180503,Scapholunate advanced collapse,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3179701,Septic arthritis of right wrist,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
40482896,Villous arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3173697,Stylohyoid tendonitis,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
3169209,Septic arthritis of left acromioclavicular joint,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
40483793,Crystal arthropathy of pelvis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
3168431,Chronic polyarthritis,Nebraska Lexicon,Condition,S,Not included - descendant,0,0,0,0
45763801,Secondary osteoarthritis of subtalar joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759882,Osteoarthritis of left glenohumeral joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759891,Arthritis of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40489948,Infective arthritis of first metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
40493024,Infective arthritis of metatarsophalangeal joint of lesser toe,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45763803,Calcaneocuboid osteoarthritis secondary to inflammatory arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534821,Arthritis of left elbow caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759890,Arthritis of right hip,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534823,Arthritis of left wrist caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534824,Arthritis of left hand caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534825,Arthritis of right ankle caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534826,Arthritis of left ankle caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534827,Infective arthritis of left shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534828,Infective arthritis of right shoulder,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534829,Infective arthritis of left hip,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46271147,Bacterial arthritis of costotransverse joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534831,Infective arthritis of left ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534832,Infective arthritis of right ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759889,Arthritis of left hip,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45763812,Talonavicular osteoarthritis secondary to trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759888,Inflammation of joint of right hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45763816,Secondary osteoarthritis of first metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759887,Inflammation of joint of left hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759886,Inflammation of joints of bilateral shoulder regions,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4179536,Rheumatoid arthritis of temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45765622,Osteochondrosis of head of second metatarsal,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534838,Deformity of right hand co-occurrent and due to rheumatoid arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45765918,Retrodiscitis of temporomandibular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45765977,Secondary osteoarthritis of midfoot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759885,Arthritis of bilateral acromioclavicular joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4115534,Traumatic arthropathy of distal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4172431,Chronic infective polyarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4220033,Ochronotic arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45765980,Osteoarthritis of midfoot secondary to trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45766463,Asymptomatic calcium pyrophosphate deposition disease,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762219,Chronic tophaceous gout of right wrist due to renal impairment,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762180,Juvenile idiopathic arthritis of right hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
762178,Juvenile idiopathic arthritis of left hand,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4254769,Polyarthritis due to Erysipelothrix rhusiopathiae,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45773205,Osteoarthritis of subtalar joint secondary to trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45773206,Secondary talonavicular osteoarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
45773207,Osteoarthritis of first metatarsophalangeal joint secondary to trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4116152,Rheumatoid arthritis of talonavicular joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4221664,Circinate vulvovaginitis co-occurrent with reactive arthritis triad,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761965,Pyogenic bacterial arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761946,Pyogenic bacterial arthritis of pelvis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761945,Pyogenic bacterial polyarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4223486,Nail dystrophy co-occurrent with reactive arthritis triad,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4183249,Thoracic spine inflamed,SNOMED,Condition,S,Not included - parent,0,0,0,0
4179506,Climacteric arthritis of spine,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761833,Tuberculosis of left knee joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534954,Infective polyarthritis caused by bacteria,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42534954,Infective polyarthritis caused by bacteria,SNOMED,Condition,S,Not included - parent,0,0,0,0
4176931,Arthropathy in Behcet's syndrome of the spine,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761485,Chondromalacia of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535119,Bilateral gouty tophus of elbows,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535124,Bilateral chondrocalcinosis of wrists,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4177081,Sequelae of gastrointestinal disorders,SNOMED,Condition,S,Not included - parent,0,0,0,0
761407,Chondrocalcinosis of bilateral knee joints,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535128,Bilateral osteoarthritis of feet due to trauma,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4116153,Rheumatoid arthritis of lesser metatarsophalangeal joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4245641,Chlamydial polyarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535135,Bilateral chondrocalcinosis of ankles,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535150,Acute polyarticular juvenile idiopathic arthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761361,Arthritis of first metatarsophalangeal joint of right foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761360,Adult Kienbocks disease of left lunate,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46270427,Chronic gout of shoulder without tophus due to renal impairment,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761359,Adult Kienbocks disease of right lunate,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42535205,Tophus of left elbow co-occurrent and due to gout,SNOMED,Condition,S,Not included - descendant,0,0,0,0
759883,Arthritis of joint of left shoulder region,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761358,Capsulitis of right ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761357,Capsulitis of metatarsophalangeal joint of right foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
443205,Gonococcal synovitis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761356,Capsulitis of left ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761355,Capsulitis of metatarsophalangeal joint of left foot,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46270437,Chronic gout of elbow without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761354,Synovitis of joint of left knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4243832,Subacute infective polyarthritis,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42536890,Wear of cartilage of joint caused by hemiarthroplasty,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4116443,Rheumatoid arthritis of proximal interphalangeal joint of finger,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4116444,Rheumatoid arthritis of sacroiliac joint,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4266181,Fibroblastic rheumatism,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761353,Synovitis of joint of right knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539034,Wear of articular bearing surface of joint prosthesis of knee,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4228290,Infective arthritis associated with AIDS,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761185,Bilateral tendonitis of patellar tendon,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4181063,Inflammation of specific body organs,SNOMED,Condition,S,Not included - parent,0,0,0,0
761176,Chondromalacia of bilateral patellas,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539213,Chondrocalcinosis of right ankle,SNOMED,Condition,S,Not included - descendant,0,0,0,0
4122761,Oral lesion co-occurrent with reactive arthritis triad,SNOMED,Condition,S,Not included - descendant,0,0,0,0
761175,Bilateral medial epicondylitis of elbows,SNOMED,Condition,S,Not included - descendant,0,0,0,0
46270447,Chronic gout of shoulder without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,0,0,0,0
42539266,Bilateral gouty arthritis of knees,SNOMED,Condition,S,Not included - descendant,0,0,0,0
73553,Arthropathy,SNOMED,Condition,S,Not included - parent,0,0,0,0
46270449,Chronic gout of vertebra without tophus caused by drug,SNOMED,Condition,S,Not included - descendant,0,0,0,0
